2 11 16 0.00000000 
2 16 12 0.00000000 
2 13 16 0.00672534 
2 14 16 0.15175450 
2 15 16 0.05466829 
2 1 17 0.44827730 
2 2 17 1.00833811 
2 3 17 3.34253209 
2 4 17 0.98433312 
2 5 17 4.13633943 
2 6 17 0.07761652 
2 17 7 0.00514749 
2 8 17 0.00000000 
2 9 17 0.00000000 
2 10 17 0.00000000 
2 11 17 0.00000000 
2 12 17 0.00000000 
2 13 17 0.94525699 
2 14 17 11.61028710 
2 15 17 1.45978477 
2 16 17 8.12090225 
3 1 1 0.01274047 
3 2 2 0.66513153 
3 3 3 0.09539892 
3 4 4 0.56867256 
3 5 5 0.09663110 
3 6 6 0.00000000 
3 7 7 0.00000000 
3 8 8 2.32022164 
3 9 9 0.03742181 
3 10 10 0.43379492 
3 11 11 0.02924343 
3 12 12 0.29745611 
3 13 13 2.32022165 
3 14 14 0.03742181 
3 15 15 0.43379492 
3 16 16 0.02924343 
3 17 17 0.29745611 
3 1 2 0.89326651 
3 1 3 0.78952492 
3 2 3 0.42603745 
3 1 4 1.39497391 
3 2 4 13.11105422 
3 3 4 10.98628011 
3 1 5 0.02573000 
3 2 5 2.80309693 
3 3 5 1.14413268 
3 4 5 0.95100374 
3 1 6 0.00000000 
3 2 6 0.00000000 
3 3 6 0.00000000 
3 4 6 0.00000000 
3 6 5 0.00000000 
3 1 7 0.00000000 
3 2 7 0.00000000 
3 3 7 0.00000000 
3 4 7 0.00000000 
3 5 7 0.00000000 
3 6 7 1.01954571 
3 1 8 4.07670243 
3 8 2 0.89763119 
3 8 3 0.59033639 
3 8 4 1.29279107 
3 8 5 0.11953031 
3 8 6 3.78592306 
3 8 7 0.98192587 
3 1 9 0.46961121 
3 2 9 16.33509101 
3 3 9 26.42930424 
3 9 4 4.93847238 
3 9 5 7.23358143 
3 9 6 16.91177251 
3 9 7 11.22339508 
3 8 9 0.03371951 
3 1 10 1.08936951 
3 2 10 8.06148151 
3 3 10 9.74527017 
3 4 10 0.00488227 
3 10 5 0.48275911 
3 10 6 0.08631993 
3 10 7 0.31209063 
3 8 10 3.89478220 
3 9 10 16.06687382 
3 1 11 0.26538497 
3 2 11 0.11686414 
3 3 11 2.88747988 
3 4 11 0.02264120 
3 5 11 53.13421726 
3 6 11 0.01332896 
3 11 7 9.28365030 
3 8 11 0.00694728 
3 9 11 0.15652107 
3 10 11 0.05724743 
3 1 12 0.42218144 
3 2 12 0.99131313 
3 3 12 3.17630612 
3 4 12 1.01186535 
3 5 12 4.76593750 
3 6 12 0.08047274 
3 12 7 0.00524920 
3 8 12 0.94221545 
3 9 12 11.62710208 
3 10 12 1.48994924 
3 11 12 8.05647727 
3 1 13 4.07670244 
3 13 2 0.89763119 
3 13 3 0.59033639 
3 13 4 1.29279107 
3 13 5 0.11953036 
3 13 6 3.78592307 
3 13 7 0.98192587 
3 13 8 0.00000000 
3 13 9 0.00000000 
3 13 10 0.00000000 
3 13 11 0.00000000 
3 13 12 0.00000000 
3 1 14 0.46961120 
3 2 14 16.33509109 
3 3 14 26.42930408 
3 14 4 4.93847239 
3 14 5 7.23358053 
3 14 6 16.91177250 
3 14 7 11.22339509 
3 8 14 0.00000000 
3 9 14 0.00000000 
3 14 10 0.00000000 
3 14 11 0.00000000 
3 14 12 0.00000000 
3 13 14 0.03371951 
3 1 15 1.08936951 
3 2 15 8.06148146 
3 3 15 9.74527024 
3 4 15 0.00488227 
3 15 5 0.48275911 
3 15 6 0.08631994 
3 15 7 0.31209062 
3 8 15 0.00000000 
3 9 15 0.00000000 
3 15 10 0.00000000 
3 15 11 0.00000000 
3 15 12 0.00000000 
3 13 15 3.89478220 
3 14 15 16.06687379 
3 1 16 0.26538497 
3 2 16 0.11686414 
3 3 16 2.88747988 
3 4 16 0.02264120 
3 5 16 53.13421718 
3 6 16 0.01332896 
3 16 7 9.28365030 
3 8 16 0.00000000 
3 9 16 0.00000000 
3 10 16 0.00000000 
3 11 16 0.00000000 
3 16 12 0.00000000 
3 13 16 0.00694728 
3 14 16 0.15652107 
3 15 16 0.05724743 
3 1 17 0.42218144 
3 2 17 0.99131313 
3 3 17 3.17630612 
3 4 17 1.01186535 
3 5 17 4.76593755 
3 6 17 0.08047274 
3 17 7 0.00524920 
3 8 17 0.00000000 
3 9 17 0.00000000 
3 10 17 0.00000000 
3 11 17 0.00000000 
3 12 17 0.00000000 
3 13 17 0.94221545 
3 14 17 11.62710210 
3 15 17 1.48994922 
3 16 17 8.05647727 
4 1 1 0.04163279 
4 2 2 0.63822610 
4 3 3 0.08507460 
4 4 4 0.56566543 
4 5 5 0.09721832 
4 6 6 0.00000000 
4 7 7 0.00000000 
4 8 8 2.14824352 
4 9 9 0.03043826 
4 10 10 0.43327226 
4 11 11 0.02389385 
4 12 12 0.30221835 
4 13 13 2.14824350 
4 14 14 0.03043825 
4 15 15 0.43327226 
4 16 16 0.02389385 
4 17 17 0.30221835 
4 1 2 1.07674476 
4 1 3 0.77169977 
4 2 3 0.79990035 
4 1 4 1.32319622 
4 2 4 13.60435784 
4 3 4 10.44738615 
4 1 5 0.03675454 
4 2 5 2.81064594 
4 3 5 1.67098787 
4 4 5 1.08354580 
4 1 6 0.00000000 
4 2 6 0.00000000 
4 3 6 0.00000000 
4 4 6 0.00000000 
4 6 5 0.00000000 
4 1 7 0.00000000 
4 2 7 0.00000000 
4 3 7 0.00000000 
4 4 7 0.00000000 
4 5 7 0.00000000 
4 6 7 1.05368233 
4 1 8 4.27293384 
4 8 2 0.86422919 
4 8 3 0.60949223 
4 8 4 1.29401186 
4 8 5 0.11463301 
4 8 6 3.78696556 
4 8 7 0.98019806 
4 1 9 0.49734750 
4 2 9 15.32316513 
4 3 9 27.53232164 
4 9 4 4.90727610 
4 9 5 7.07908027 
4 9 6 16.90218003 
4 9 7 11.21923870 
4 8 9 0.03651816 
4 1 10 1.03779720 
4 2 10 8.36783329 
4 3 10 9.41002511 
4 4 10 0.00486100 
4 10 5 0.55961277 
4 10 6 0.09504994 
4 10 7 0.31521495 
4 8 10 3.89691366 
4 9 10 16.01798945 
4 1 11 0.28050018 
4 2 11 0.08961042 
4 3 11 3.04510513 
4 4 11 0.02357562 
4 5 11 50.54734577 
4 6 11 0.01343962 
4 11 7 9.25230258 
4 8 11 0.00718478 
4 9 11 0.16121294 
4 10 11 0.06000498 
4 1 12 0.39816963 
4 2 12 0.96529282 
4 3 12 3.02831985 
4 4 12 1.03858144 
4 5 12 5.43206363 
4 6 12 0.08337582 
4 12 7 0.00534503 
4 8 12 0.93920366 
4 9 12 11.64591173 
4 10 12 1.51909438 
4 11 12 7.98975780 
4 1 13 4.27293384 
4 13 2 0.86422918 
4 13 3 0.60949223 
4 13 4 1.29401185 
4 13 5 0.11463293 
4 13 6 3.78696556 
4 13 7 0.98019806 
4 8 13 0.00000000 
4 13 9 0.00000000 
4 13 10 0.00000000 
4 13 11 0.00000000 
4 13 12 0.00000000 
4 1 14 0.49734750 
4 2 14 15.32316499 
4 3 14 27.53232191 
4 14 4 4.90727609 
4 14 5 7.07908170 
4 14 6 16.90218004 
4 14 7 11.21923869 
4 8 14 0.00000000 
4 14 9 0.00000000 
4 14 10 0.00000000 
4 14 11 0.00000000 
4 14 12 0.00000000 
4 13 14 0.03651816 
4 1 15 1.03779719 
4 2 15 8.36783339 
4 3 15 9.41002498 
4 4 15 0.00486100 
4 15 5 0.55961276 
4 15 6 0.09504993 
4 15 7 0.31521496 
4 8 15 0.00000000 
4 9 15 0.00000000 
4 10 15 0.00000000 
4 15 11 0.00000000 
4 15 12 0.00000000 
4 13 15 3.89691365 
4 14 15 16.01798950 
4 1 16 0.28050018 
4 2 16 0.08961042 
4 3 16 3.04510513 
4 4 16 0.02357562 
4 5 16 50.54734590 
4 6 16 0.01343962 
4 16 7 9.25230258 
4 8 16 0.00000000 
4 9 16 0.00000000 
4 10 16 0.00000000 
4 16 11 0.00000000 
4 16 12 0.00000000 
4 13 16 0.00718478 
4 14 16 0.16121294 
4 15 16 0.06000498 
4 1 17 0.39816963 
4 2 17 0.96529282 
4 3 17 3.02831986 
4 4 17 1.03858144 
4 5 17 5.43206355 
4 6 17 0.08337582 
4 17 7 0.00534503 
4 8 17 0.00000000 
4 9 17 0.00000000 
4 10 17 0.00000000 
4 11 17 0.00000000 
4 17 12 0.00000000 
4 13 17 0.93920367 
4 14 17 11.64591169 
4 15 17 1.51909442 
4 16 17 7.98975780 
5 1 1 0.08037947 
5 2 2 0.60993870 
5 3 3 0.07701204 
5 4 4 0.55839191 
5 5 5 0.09709830 
5 6 6 0.00000000 
5 7 7 0.00000000 
5 8 8 1.99225775 
5 9 9 0.02445940 
5 10 10 0.42941783 
5 11 11 0.01927003 
5 12 12 0.30474935 
5 13 13 1.99225774 
5 14 14 0.02445940 
5 15 15 0.42941783 
5 16 16 0.01927003 
5 17 17 0.30474935 
5 1 2 1.26828941 
5 1 3 0.75187571 
5 2 3 1.22758636 
5 1 4 1.25838615 
5 2 4 14.04659879 
5 3 4 9.95620377 
5 1 5 0.04910232 
5 2 5 2.80544289 
5 3 5 2.28864537 
5 4 5 1.22749082 
5 1 6 0.00000000 
5 2 6 0.00000000 
5 3 6 0.00000000 
5 4 6 0.00000000 
5 6 5 0.00000000 
5 1 7 0.00000000 
5 2 7 0.00000000 
5 3 7 0.00000000 
5 4 7 0.00000000 
5 5 7 0.00000000 
5 6 7 1.08822821 
5 1 8 4.45477242 
5 8 2 0.83378879 
5 8 3 0.62585184 
5 8 4 1.29502919 
5 8 5 0.10964699 
5 8 6 3.78857427 
5 8 7 0.97841063 
5 1 9 0.52442923 
5 2 9 14.40134319 
5 3 9 28.54492121 
5 9 4 4.87281173 
5 9 5 6.91885311 
5 9 6 16.89114852 
5 9 7 11.21617467 
5 8 9 0.03951236 
5 1 10 0.99175416 
5 2 10 8.63553309 
5 3 10 9.11134931 
5 4 10 0.00489709 
5 10 5 0.64314343 
5 10 6 0.10448977 
5 10 7 0.31791008 
5 8 10 3.89925116 
5 9 10 15.96639029 
5 1 11 0.29510788 
5 2 11 0.06714863 
5 3 11 3.20036291 
5 4 11 0.02457776 
5 5 11 47.89590599 
5 6 11 0.01357294 
5 11 7 9.22012124 
5 8 11 0.00742404 
5 9 11 0.16587593 
5 10 11 0.06292326 
5 1 12 0.37616100 
5 2 12 0.93197939 
5 3 12 2.89535745 
5 4 12 1.06560725 
5 5 12 6.12375360 
5 6 12 0.08632437 
5 12 7 0.00543445 
5 8 12 0.93608571 
5 9 12 11.66673036 
5 10 12 1.54716414 
5 11 12 7.92208087 
5 1 13 4.45477242 
5 13 2 0.83378878 
5 13 3 0.62585185 
5 13 4 1.29502919 
5 13 5 0.10964686 
5 13 6 3.78857427 
5 13 7 0.97841063 
5 8 13 0.00000000 
5 13 9 0.00000000 
5 13 10 0.00000000 
5 13 11 0.00000000 
5 13 12 0.00000000 
5 1 14 0.52442923 
5 2 14 14.40134308 
5 3 14 28.54492146 
5 14 4 4.87281173 
5 14 5 6.91885557 
5 14 6 16.89114853 
5 14 7 11.21617466 
5 8 14 0.00000000 
5 14 9 0.00000000 
5 14 10 0.00000000 
5 14 11 0.00000000 
5 14 12 0.00000000 
5 13 14 0.03951236 
5 1 15 0.99175415 
5 2 15 8.63553315 
5 3 15 9.11134923 
5 4 15 0.00489709 
5 15 5 0.64314339 
5 15 6 0.10448976 
5 15 7 0.31791009 
5 8 15 0.00000000 
5 9 15 0.00000000 
5 10 15 0.00000000 
5 15 11 0.00000000 
5 15 12 0.00000000 
5 13 15 3.89925116 
5 14 15 15.96639032 
5 1 16 0.29510788 
5 2 16 0.06714863 
5 3 16 3.20036291 
5 4 16 0.02457776 
5 5 16 47.89590620 
5 6 16 0.01357294 
5 16 7 9.22012124 
5 8 16 0.00000000 
5 9 16 0.00000000 
5 10 16 0.00000000 
5 16 11 0.00000000 
5 16 12 0.00000000 
5 13 16 0.00742404 
5 14 16 0.16587593 
5 15 16 0.06292326 
5 1 17 0.37616100 
5 2 17 0.93197939 
5 3 17 2.89535746 
5 4 17 1.06560725 
5 5 17 6.12375344 
5 6 17 0.08632437 
5 17 7 0.00543445 
5 8 17 0.00000000 
5 9 17 0.00000000 
5 10 17 0.00000000 
5 11 17 0.00000000 
5 17 12 0.00000000 
5 13 17 0.93608571 
5 14 17 11.66673034 
5 15 17 1.54716416 
5 16 17 7.92208087 
6 1 1 0.12404150 
6 2 2 0.58114994 
6 3 3 0.07077986 
6 4 4 0.54746936 
6 5 5 0.09639377 
6 6 6 0.00000000 
6 7 7 0.00000000 
6 8 8 1.85112668 
6 9 9 0.01940000 
6 10 10 0.42276151 
6 11 11 0.01531731 
6 12 12 0.30528625 
6 13 13 1.85112669 
6 14 14 0.01940001 
6 15 15 0.42276151 
6 16 16 0.01531730 
6 17 17 0.30528625 
6 1 2 1.46617626 
6 1 3 0.73083472 
6 2 3 1.67901709 
6 1 4 1.20030566 
6 2 4 14.43723172 
6 3 4 9.51108225 
6 1 5 0.06231038 
6 2 5 2.78628354 
6 3 5 2.99232469 
6 4 5 1.38220052 
6 1 6 0.00000000 
6 2 6 0.00000000 
6 3 6 0.00000000 
6 4 6 0.00000000 
6 6 5 0.00000000 
6 1 7 0.00000000 
6 2 7 0.00000000 
6 3 7 0.00000000 
6 4 7 0.00000000 
6 5 7 0.00000000 
6 6 7 1.12306628 
6 1 8 4.62299271 
6 8 2 0.80590946 
6 8 3 0.63962586 
6 8 4 1.29607598 
6 8 5 0.10446675 
6 8 6 3.79040461 
6 8 7 0.97659212 
6 1 9 0.55088382 
6 2 9 13.56319455 
6 3 9 29.47360055 
6 9 4 4.83718684 
6 9 5 6.75372320 
6 9 6 16.87981743 
6 9 7 11.21422171 
6 8 9 0.04272075 
6 1 10 0.95078121 
6 2 10 8.86703900 
6 3 10 8.84741204 
6 4 10 0.00491416 
6 10 5 0.73284691 
6 10 6 0.11467296 
6 10 7 0.32012230 
6 8 10 3.90159628 
6 9 10 15.91200960 
6 1 11 0.30923786 
6 2 11 0.04895025 
6 3 11 3.35363746 
6 4 11 0.02562881 
6 5 11 45.21689738 
6 6 11 0.01370058 
6 11 7 9.18713841 
6 8 11 0.00766522 
6 9 11 0.17050210 
6 10 11 0.06604327 
6 1 12 0.35603990 
6 2 12 0.89302080 
6 3 12 2.77593421 
6 4 12 1.09232899 
6 5 12 6.82955134 
6 6 12 0.08931916 
6 12 7 0.00551763 
6 8 12 0.93293054 
6 9 12 11.68964640 
6 10 12 1.57402248 
6 11 12 7.85342647 
6 1 13 4.62299271 
6 13 2 0.80590948 
6 13 3 0.63962584 
6 13 4 1.29607599 
6 13 5 0.10446698 
6 13 6 3.79040461 
6 13 7 0.97659211 
6 13 8 0.00000000 
6 13 9 0.00000000 
6 13 10 0.00000000 
6 13 11 0.00000000 
6 13 12 0.00000000 
6 1 14 0.55088381 
6 2 14 13.56319477 
6 3 14 29.47360002 
6 14 4 4.83718687 
6 14 5 6.75371859 
6 14 6 16.87981741 
6 14 7 11.21422173 
6 8 14 0.00000000 
6 9 14 0.00000000 
6 14 10 0.00000000 
6 14 11 0.00000000 
6 14 12 0.00000000 
6 13 14 0.04272076 
6 1 15 0.95078121 
6 2 15 8.86703889 
6 3 15 8.84741217 
6 4 15 0.00491416 
6 15 5 0.73284699 
6 15 6 0.11467297 
6 15 7 0.32012229 
6 8 15 0.00000000 
6 9 15 0.00000000 
6 15 10 0.00000000 
6 15 11 0.00000000 
6 15 12 0.00000000 
6 13 15 3.90159628 
6 14 15 15.91200954 
6 1 16 0.30923786 
6 2 16 0.04895025 
6 3 16 3.35363746 
6 4 16 0.02562881 
6 5 16 45.21689700 
6 6 16 0.01370058 
6 16 7 9.18713841 
6 8 16 0.00000000 
6 9 16 0.00000000 
6 10 16 0.00000000 
6 11 16 0.00000000 
6 16 12 0.00000000 
6 13 16 0.00766522 
6 14 16 0.17050210 
6 15 16 0.06604327 
6 1 17 0.35603990 
6 2 17 0.89302080 
6 3 17 2.77593420 
6 4 17 1.09232899 
6 5 17 6.82955165 
6 6 17 0.08931916 
6 17 7 0.00551763 
6 8 17 0.00000000 
6 9 17 0.00000000 
6 10 17 0.00000000 
6 11 17 0.00000000 
6 12 17 0.00000000 
6 13 17 0.93293054 
6 14 17 11.68964645 
6 15 17 1.57402244 
6 16 17 7.85342647 
7 1 1 0.16898301 
7 2 2 0.55251655 
7 3 3 0.06601535 
7 4 4 0.53362948 
7 5 5 0.09512013 
7 6 6 0.00000000 
7 7 7 0.00000000 
7 8 8 1.72363536 
7 9 9 0.01516314 
7 10 10 0.41386185 
7 11 11 0.01197474 
7 12 12 0.30407087 
7 13 13 1.72363534 
7 14 14 0.01516313 
7 15 15 0.41386185 
7 16 16 0.01197475 
7 17 17 0.30407087 
7 1 2 1.66897822 
7 1 3 0.70917457 
7 2 3 2.13202539 
7 1 4 1.14833739 
7 2 4 14.78044682 
7 3 4 9.10817145 
7 1 5 0.07600258 
7 2 5 2.75667304 
7 3 5 3.76725532 
7 4 5 1.54492194 
7 1 6 0.00000000 
7 2 6 0.00000000 
7 3 6 0.00000000 
7 4 6 0.00000000 
7 6 5 0.00000000 
7 1 7 0.00000000 
7 2 7 0.00000000 
7 3 7 0.00000000 
7 4 7 0.00000000 
7 5 7 0.00000000 
7 6 7 1.15823913 
7 1 8 4.77853925 
7 8 2 0.78029592 
7 8 3 0.65108027 
7 8 4 1.29713996 
7 8 5 0.09935565 
7 8 6 3.79253166 
7 8 7 0.97474116 
7 1 9 0.57678198 
7 2 9 12.80150430 
7 3 9 30.32579697 
7 9 4 4.80040365 
7 9 5 6.58461784 
7 9 6 16.86760673 
7 9 7 11.21331315 
7 8 9 0.04614595 
7 1 10 0.91449837 
7 2 10 9.06524483 
7 3 10 8.61522865 
7 4 10 0.00492375 
7 10 5 0.82734835 
7 10 6 0.12563813 
7 10 7 0.32192431 
7 8 10 3.90411201 
7 9 10 15.85451520 
7 1 11 0.32292928 
7 2 11 0.03448472 
7 3 11 3.50532179 
7 4 11 0.02673166 
7 5 11 42.55911702 
7 6 11 0.01383547 
7 11 7 9.15338770 
7 8 11 0.00790730 
7 9 11 0.17507786 
7 10 11 0.06931179 
7 1 12 0.33765866 
7 2 12 0.84991067 
7 3 12 2.66856678 
7 4 12 1.11877221 
7 5 12 7.53685009 
7 6 12 0.09236236 
7 12 7 0.00559303 
7 8 12 0.92973391 
7 9 12 11.71453061 
7 10 12 1.59978360 
7 11 12 7.78398306 
7 1 13 4.77853925 
7 13 2 0.78029590 
7 13 3 0.65108030 
7 13 4 1.29713995 
7 13 5 0.09935533 
7 13 6 3.79253165 
7 13 7 0.97474116 
7 8 13 0.00000000 
7 13 9 0.00000000 
7 13 10 0.00000000 
7 13 11 0.00000000 
7 13 12 0.00000000 
7 1 14 0.57678199 
7 2 14 12.80150400 
7 3 14 30.32579776 
7 14 4 4.80040361 
7 14 5 6.58462412 
7 14 6 16.86760676 
7 14 7 11.21331313 
7 8 14 0.00000000 
7 14 9 0.00000000 
7 14 10 0.00000000 
7 14 11 0.00000000 
7 14 12 0.00000000 
7 13 14 0.04614594 
7 1 15 0.91449836 
7 2 15 9.06524498 
7 3 15 8.61522846 
7 4 15 0.00492375 
7 15 5 0.82734822 
7 15 6 0.12563811 
7 15 7 0.32192434 
7 8 15 0.00000000 
7 9 15 0.00000000 
7 10 15 0.00000000 
7 15 11 0.00000000 
7 15 12 0.00000000 
7 13 15 3.90411201 
7 14 15 15.85451529 
7 1 16 0.32292928 
7 2 16 0.03448472 
7 3 16 3.50532179 
7 4 16 0.02673166 
7 5 16 42.55911750 
7 6 16 0.01383547 
7 16 7 9.15338770 
7 8 16 0.00000000 
7 9 16 0.00000000 
7 10 16 0.00000000 
7 16 11 0.00000000 
7 16 12 0.00000000 
7 13 16 0.00790730 
7 14 16 0.17507787 
7 15 16 0.06931179 
7 1 17 0.33765866 
7 2 17 0.84991067 
7 3 17 2.66856679 
7 4 17 1.11877221 
7 5 17 7.53684962 
7 6 17 0.09236236 
7 17 7 0.00559303 
7 8 17 0.00000000 
7 9 17 0.00000000 
7 10 17 0.00000000 
7 11 17 0.00000000 
7 17 12 0.00000000 
7 13 17 0.92973392 
7 14 17 11.71453054 
7 15 17 1.59978365 
7 16 17 7.78398306 
8 1 1 0.21266079 
8 2 2 0.52445216 
8 3 3 0.06242047 
8 4 4 0.51754577 
8 5 5 0.09336355 
